|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
9230|||||P997305099201900000009|T997305099201900000019|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000009-01|
9231|||||P997305099201900000010|T997305099201900000020|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9232|||||P997305099201900000010|T997305099201900000021|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000010-01|
9233|||||P997305099201900000010|T997305099201900000020|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9234|||||P997305099201900000010|T997305099201900000021|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000010-01|
9235|||||P997305099201900000011|T997305099201900000022|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9236|||||P997305099201900000012|T997305099201900000023|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9237|||||P997305099201900000012|T997305099201900000024|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-01|
9238|||||P997305099201900000012|T997305099201900000025|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-02|
9239|||||P997305099201900000012|T997305099201900000023|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9240|||||P997305099201900000012|T997305099201900000024|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-01|
9241|||||P997305099201900000012|T997305099201900000025|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-02|
9242|||||P997305099201900000012|T997305099201900000023|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9243|||||P997305099201900000012|T997305099201900000024|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-01|
9244|||||P997305099201900000012|T997305099201900000025|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000012-02|
9245|||||P997305099201900000013|T997305099201900000026|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9246|||||P997305099201900000013|T997305099201900000027|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000013-01|
9247|||||P997305099201900000013|T997305099201900000026|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9248|||||P997305099201900000013|T997305099201900000027|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000013-01|
9249|||||P997305099201900000014|T997305099201900000028|190423|嘉兴兴旺生物工程股份有限公司|8000000114|12|9113020074340783F|05099||||||||||||
9250|||||P997305099201900000014|T997305099201900000029|190423|嘉兴兴旺生物工程股份有限公司|8000000114|12|9113020074340783F|05099|||||||||||P997305099201900000014-01|
9251|||||P997305099201900000014|T997305099201900000028|190423|嘉兴兴旺生物工程股份有限公司|8000000114|12|9113020074340783F|05099||||||||||||
9252|||||P997305099201900000014|T997305099201900000029|190423|嘉兴兴旺生物工程股份有限公司|8000000114|12|9113020074340783F|05099|||||||||||P997305099201900000014-01|
9253|||||P997305099201900000001|T997305099201900000001|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9254|||||P997305099201900000001|T997305099201900000032|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000001-01|
9255|||||P997305099201900000001|T997305099201900000033|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000001-02|
9256|||||P997305099201900000001|T997305099201900000001|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099||||||||||||
9257|||||P997305099201900000001|T997305099201900000032|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000001-01|
9258|||||P997305099201900000001|T997305099201900000033|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|12|8000000008|05099|||||||||||P997305099201900000001-02|
9259|||||P997305101201900000001|T997305101201900000001|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9260|||||P997305101201900000001|T997305101201900000014|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-01|
9261|||||P997305101201900000001|T997305101201900000015|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-02|
9262|||||P997305101201900000001|T997305101201900000016|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-03|
9263|||||P997305101201900000001|T997305101201900000017|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-04|
9264|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9265|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9266|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9267|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9268|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9269|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9270|||||P997305101201900000003|T997305101201900000004|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9271|||||P997305101201900000003|T997305101201900000009|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-01|
9272|||||P997305101201900000003|T997305101201900000010|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-02|
9273|||||P997305101201900000004|T997305101201900000007|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9274|||||P997305101201900000004|T997305101201900000008|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000004-01|
9275|||||P997305101201900000004|T997305101201900000007|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9276|||||P997305101201900000004|T997305101201900000008|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000004-01|
9277|||||P997305101201900000003|T997305101201900000004|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9278|||||P997305101201900000003|T997305101201900000009|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-01|
9279|||||P997305101201900000003|T997305101201900000010|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-02|
9280|||||P997305101201900000003|T997305101201900000004|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9281|||||P997305101201900000003|T997305101201900000009|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-01|
9282|||||P997305101201900000003|T997305101201900000010|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000003-02|
9283|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9284|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9285|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9286|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9287|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9288|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9289|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9290|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9291|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9292|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9293|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9294|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9295|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9296|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9297|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9298|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9299|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9300|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9301|||||P997305101201900000001|T997305101201900000001|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9302|||||P997305101201900000001|T997305101201900000014|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-01|
9303|||||P997305101201900000001|T997305101201900000015|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-02|
9304|||||P997305101201900000001|T997305101201900000016|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-03|
9305|||||P997305101201900000001|T997305101201900000017|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-04|
9306|||||P997305101201900000001|T997305101201900000001|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9307|||||P997305101201900000001|T997305101201900000014|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-01|
9308|||||P997305101201900000001|T997305101201900000015|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-02|
9309|||||P997305101201900000001|T997305101201900000016|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-03|
9310|||||P997305101201900000001|T997305101201900000017|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-04|
9311|||||P997305101201900000001|T997305101201900000001|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9312|||||P997305101201900000001|T997305101201900000014|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-01|
9313|||||P997305101201900000001|T997305101201900000015|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-02|
9314|||||P997305101201900000001|T997305101201900000016|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-03|
9315|||||P997305101201900000001|T997305101201900000017|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-04|
9316|||||P997305101201900000001|T997305101201900000001|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9317|||||P997305101201900000001|T997305101201900000014|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-01|
9318|||||P997305101201900000001|T997305101201900000015|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-02|
9319|||||P997305101201900000001|T997305101201900000016|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-03|
9320|||||P997305101201900000001|T997305101201900000017|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000001-04|
9321|||||P997305101201900000005|T997305101201900000018|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9322|||||P997305101201900000005|T997305101201900000019|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-01|
9323|||||P997305101201900000005|T997305101201900000020|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-02|
9324|||||P997305101201900000005|T997305101201900000018|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9325|||||P997305101201900000005|T997305101201900000019|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-01|
9326|||||P997305101201900000005|T997305101201900000020|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-02|
9327|||||P997305101201900000005|T997305101201900000018|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9328|||||P997305101201900000005|T997305101201900000019|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-01|
9329|||||P997305101201900000005|T997305101201900000020|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000005-02|
9330|||||P997305101201900000006|T997305101201900000021|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9331|||||P997305101201900000006|T997305101201900000022|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000006-01|
9332|||||P997305101201900000006|T997305101201900000021|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9333|||||P997305101201900000006|T997305101201900000022|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000006-01|
9334|||||P997305101201900000007|T997305101201900000023|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9335|||||P997305101201900000008|T997305101201900000024|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9336|||||P997305101201900000008|T997305101201900000025|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000008-01|
9337|||||P997305101201900000008|T997305101201900000024|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9338|||||P997305101201900000008|T997305101201900000025|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000008-01|
9339|||||P997305101201900000009|T997305101201900000026|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9340|||||P997305101201900000009|T997305101201900000027|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000009-01|
9341|||||P997305101201900000009|T997305101201900000026|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9342|||||P997305101201900000009|T997305101201900000027|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000009-01|
9343|||||P997305101201900000010|T997305101201900000028|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9344|||||P997305101201900000010|T997305101201900000032|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000010-01|
9345|||||P997305101201900000011|T997305101201900000029|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9346|||||P997305101201900000011|T997305101201900000030|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000011-01|
9347|||||P997305101201900000011|T997305101201900000029|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9348|||||P997305101201900000011|T997305101201900000030|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000011-01|
9349|||||P997305101201900000012|T997305101201900000031|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9350|||||P997305101201900000010|T997305101201900000028|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9351|||||P997305101201900000010|T997305101201900000032|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000010-01|
9352|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9353|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9354|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9355|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9356|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9357|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9358|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9359|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9360|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9361|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9362|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9363|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9364|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9365|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9366|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9367|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9368|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9369|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9370|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9371|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9372|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9373|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9374|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9375|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9376|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9377|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9378|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9379|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9380|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9381|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9382|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9383|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9384|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9385|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9386|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9387|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9388|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9389|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9390|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9391|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9392|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9393|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9394|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9395|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9396|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9397|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9398|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9399|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9400|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9401|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9402|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9403|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9404|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9405|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9406|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9407|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9408|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9409|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9410|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9411|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9412|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9413|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9414|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9415|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9416|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9417|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9418|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9419|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9420|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9421|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9422|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9423|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9424|||||P997305101201900000013|T997305101201900000034|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9425|||||P997305101201900000013|T997305101201900000035|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-01|
9426|||||P997305101201900000013|T997305101201900000036|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-02|
9427|||||P997305101201900000013|T997305101201900000037|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-03|
9428|||||P997305101201900000013|T997305101201900000038|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-04|
9429|||||P997305101201900000013|T997305101201900000039|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-05|
9430|||||P997305101201900000013|T997305101201900000040|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-06|
9431|||||P997305101201900000013|T997305101201900000041|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-07|
9432|||||P997305101201900000013|T997305101201900000042|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000013-08|
9433|||||P997305101201900000014|T997305101201900000043|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101||||||||||||
9434|||||P997305101201900000014|T997305101201900000046|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101|||||||||||P997305101201900000014-01|
9435|||||P997305101201900000015|T997305101201900000045|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101||||||||||||
9436|||||P997305101201900000015|T997305101201900000047|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101|||||||||||P997305101201900000015-01|
9437|||||P997305101201900000014|T997305101201900000043|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101||||||||||||
9438|||||P997305101201900000014|T997305101201900000046|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101|||||||||||P997305101201900000014-01|
9439|||||P997305101201900000015|T997305101201900000045|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101||||||||||||
9440|||||P997305101201900000015|T997305101201900000047|190419|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|05101|||||||||||P997305101201900000015-01|
9441|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
9442|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9443|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9444|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9445|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9446|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9447|||||P997305101201900000002|T997305101201900000002|190416|魏无羡|8000000420|02|431514514|05101||||||||||||
